Proteins	log fold change (Anterior - Posterior)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Anterior)	structural.zero (Posterior)
TYROSINE-PHENOL-LYASE-RXN	0.514527650541714	0.151268505406429	-0.0980289725706916	1.12708427365412	0.000670368584938008	0.00172837735957492	TRUE	0	0
GLUCOSE-1-PHOSPHAT-RXN	0.430897084574271	0.127518410756005	-0.0854843450398236	0.947278514188367	0.000727243326491296	0.00187005426812048	TRUE	0	0
RXN-21482	0.459050652209412	0.135957635683872	-0.0915051292276929	1.00960643364652	0.000734346015099815	0.00187344967631764	TRUE	0	0
RXN-21483	0.459050652209412	0.135957635683872	-0.0915051292276929	1.00960643364652	0.000734346015099815	0.00187344967631764	TRUE	0	0
RXN0-6259	0.459050652209412	0.135957635683872	-0.0915051292276929	1.00960643364652	0.000734346015099815	0.00187344967631764	TRUE	0	0
MALTOSE-PHOSPHORYLASE-RXN	0.472442067927576	0.140198179857336	-0.0952856516606784	1.04016978751583	0.00075218395054766	0.00191393403123646	TRUE	0	0
2.1.1.100-RXN	0.486517317477257	0.144858820861168	-0.100083507964565	1.07311814291908	0.000783491699231547	0.00198839146645708	TRUE	0	0
SARCOX-RXN	0.531232078530153	0.1583522630986	-0.110009978335987	1.17247413539629	0.000794370580522252	0.00201075053194695	TRUE	0	0
BIOTIN-CARBOXYL-RXN	-0.250713090921924	0.0765704806584766	-0.560782625464022	0.0593564436201731	0.0010593209088569	0.00267444135950365	TRUE	0	0
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	0.398522301664606	0.12187083348862	-0.0949894575552369	0.892034060884449	0.00107532897285779	0.00270782321662634	TRUE	0	0
PHOSACETYLGLUCOSAMINEMUT-RXN	-0.299906029015895	0.092001277354702	-0.67246204539886	0.0726499873670689	0.00111489669460337	0.00280020565156196	TRUE	0	0
HEMN-RXN	0.218023610231098	0.0670392638011363	-0.0534495886322818	0.489496809094478	0.00114524328576016	0.00286901153030639	TRUE	0	0
RXN-14461	-0.265879321388344	0.0820292243513456	-0.598053851242955	0.0662952084662663	0.00118996089300612	0.00297337271979936	TRUE	0	0
GLYC3PDEHYDROGBIOSYN-RXN	-0.272441949272465	0.084084957328943	-0.612941099294337	0.0680572007494074	0.00119496364127083	0.0029782170751673	TRUE	0	0
3.2.1.89-RXN	-0.912837446605114	0.283643774308722	-2.06144317977199	0.235768286561757	0.00128973969893197	0.0030838095850217	TRUE	0	0
3.4.13.18-RXN	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
LEUCYLTRANSFERASE-RXN	0.299958095898115	0.0929825726397648	-0.0765716420766586	0.676487833872888	0.00125550733091517	0.0030838095850217	TRUE	0	0
RXN-17846	0.299958095898115	0.0929825726397648	-0.0765716420766586	0.676487833872888	0.00125550733091517	0.0030838095850217	TRUE	0	0
RXN-17847	0.299958095898115	0.0929825726397648	-0.0765716420766586	0.676487833872888	0.00125550733091517	0.0030838095850217	TRUE	0	0
RXN-17848	0.299958095898115	0.0929825726397648	-0.0765716420766586	0.676487833872888	0.00125550733091517	0.0030838095850217	TRUE	0	0
RXN-6622	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6974	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6975	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6976	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6977	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6978	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6979	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6980	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6981	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6982	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6983	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6984	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6985	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6987	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
RXN0-6988	0.427964709282478	0.133110541710084	-0.111061862782317	0.966991281347272	0.00130395652206165	0.0030838095850217	TRUE	0	0
TEICHOICSYN5-RXN	0.444277073572107	0.138352724591809	-0.115977538229969	1.00453168537418	0.0013218588016332	0.00311856008540648	TRUE	0	0
1.1.1.292-RXN	0.367698981277879	0.11562068686984	-0.100503023631439	0.835900986187196	0.00147164332926898	0.00346352861028923	TRUE	0	0
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	0.431384888971804	0.136065471051804	-0.119607568088261	0.98237734603187	0.00152217978320196	0.00356520180547544	TRUE	0	0
RXN-14304	0.431384888971804	0.136065471051804	-0.119607568088261	0.98237734603187	0.00152217978320196	0.00356520180547544	TRUE	0	0
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	0.448548597114774	0.143491617894513	-0.132515786817869	1.02961298104742	0.00177227591027508	0.00413106039517358	TRUE	0	0
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	0.448548597114774	0.143491617894513	-0.132515786817869	1.02961298104742	0.00177227591027508	0.00413106039517358	TRUE	0	0
3.2.2.15-RXN	-0.617477371659377	0.198997698554976	-1.42331172499329	0.188356981674532	0.00191610262713154	0.00445562620471737	TRUE	0	0
2.1.1.77-RXN	0.313887693591253	0.103169753332792	-0.103894683110865	0.731670070293371	0.00234669281011038	0.00544387926354962	TRUE	0	0
3.2.1.99-RXN	-0.533352942527226	0.175364505614684	-1.24348549182748	0.176779606773032	0.00235483736267733	0.0054497664679104	TRUE	0	0
L-ASPARTATE-OXID-RXN	0.375484715984288	0.124042871135372	-0.126822635170525	0.877792067139101	0.00246948213135576	0.00570151218925843	TRUE	0	0
4.1.1.64-RXN	-0.457678799517763	0.151703462617239	-1.07199676693338	0.156639167897849	0.00255348370426061	0.00588148379275192	TRUE	0	0
3.1.31.1-RXN	0.451516863766632	0.149959371182334	-0.155738465217444	1.05877219275071	0.0026045063564387	0.00598482311692298	TRUE	0	0
CDPDIGLYSYN-RXN	-0.220500900897002	0.0735112449309649	-0.518182165312979	0.0771803635189751	0.00270375769878485	0.00616913728455135	TRUE	0	0
RXN-20524	-0.220500900897002	0.0735112449309649	-0.518182165312979	0.0771803635189751	0.00270375769878485	0.00616913728455135	TRUE	0	0
RXN0-5515	-0.220500900897002	0.0735112449309649	-0.518182165312979	0.0771803635189751	0.00270375769878485	0.00616913728455135	TRUE	0	0
ETHANOLAMINEPHOSPHOTRANSFERASE-RXN	0.460936948843246	0.153878076270346	-0.162187041956693	1.08406093964318	0.00274023494296266	0.0062231503844853	TRUE	0	0
RXN-17731	0.460936948843246	0.153878076270346	-0.162187041956693	1.08406093964318	0.00274023494296266	0.0062231503844853	TRUE	0	0
MANNONDEHYDRAT-RXN	-0.525884797332836	0.17759212063345	-1.24503799722935	0.193268402563683	0.00306448421045711	0.00694330688243429	TRUE	0	0
CYCPHOSDIESTER-RXN	0.420317022445416	0.143776129392318	-0.161899481036924	1.00253352592776	0.00346216832434384	0.00775398067111108	TRUE	0	0
RXN-14064	0.420317022445416	0.143776129392318	-0.161899481036924	1.00253352592776	0.00346216832434384	0.00775398067111108	TRUE	0	0
RXN-14091	0.420317022445416	0.143776129392318	-0.161899481036924	1.00253352592776	0.00346216832434384	0.00775398067111108	TRUE	0	0
RXN-14112	0.420317022445416	0.143776129392318	-0.161899481036924	1.00253352592776	0.00346216832434384	0.00775398067111108	TRUE	0	0
RXN-14113	0.420317022445416	0.143776129392318	-0.161899481036924	1.00253352592776	0.00346216832434384	0.00775398067111108	TRUE	0	0
3.1.2.23-RXN	0.393414053951661	0.134927722181729	-0.152971128091501	0.939799235994824	0.00354846938388339	0.00792899365778082	TRUE	0	0
RXN-14267	-0.239607593664935	0.082441506787055	-0.57345164709888	0.0942364597690096	0.00365619434517493	0.00811374635504574	TRUE	0	0
RXN-16938	-0.239607593664935	0.082441506787055	-0.57345164709888	0.0942364597690096	0.00365619434517493	0.00811374635504574	TRUE	0	0
RXN0-5225	-0.239607593664935	0.082441506787055	-0.57345164709888	0.0942364597690096	0.00365619434517493	0.00811374635504574	TRUE	0	0
DIOHBUTANONEPSYN-RXN	-0.204485410819392	0.0724740383013513	-0.497966542571938	0.0889957209331541	0.00477998189724487	0.0105834678909385	TRUE	0	0
RXN-11592	-0.202478178942864	0.072365583615463	-0.495520127165633	0.0905637692799048	0.00514217054334367	0.0113595222002955	TRUE	0	0
3-OXOADIPATE-ENOL-LACTONASE-RXN	0.441841471298522	0.160101479030328	-0.206483975473236	1.09016691807028	0.00578440447782759	0.0127204550960372	TRUE	0	0
RXN-10083	0.441841471298522	0.160101479030328	-0.206483975473236	1.09016691807028	0.00578440447782759	0.0127204550960372	TRUE	0	0
TRANS-RXN-214	0.34482369645657	0.125477445179549	-0.163292913074563	0.852940305987703	0.00599429927628916	0.0131522774188557	TRUE	0	0
TRYPTOPHAN--TRNA-LIGASE-RXN	-0.20861505147001	0.0764287806295481	-0.51811077660623	0.100880673666209	0.00634236665119083	0.013884640506661	TRUE	0	0
3.4.11.5-RXN	-0.272322149953297	0.10047027565698	-0.679173084417521	0.134528784510927	0.00671869545257016	0.0146754426514566	TRUE	0	0
NAG1P-URIDYLTRANS-RXN	-0.238509529286933	0.0883914014039467	-0.596447476850429	0.119428418276563	0.00696874703697715	0.0151874935424704	TRUE	0	0
GLUTDEHYD-RXN	0.438563498712224	0.163048186652791	-0.221694539484735	1.09882153690918	0.00714994697650297	0.015547535707295	TRUE	0	0
2.5.1.46-RXN	0.339384922364748	0.127824829428827	-0.178237339152711	0.857007183882206	0.00792900171864492	0.0172031019431314	TRUE	0	0
3.1.21.3-RXN	-0.229271503743446	0.0866641015278005	-0.580214809716534	0.121671802229642	0.0081565771508143	0.0176574454133441	TRUE	0	0
1.1.99.28-RXN	0.362743754905008	0.138415205248785	-0.197763870173982	0.923251379983999	0.00877512527499608	0.0189542705939915	TRUE	0	0
5-NUCLEOTID-RXN	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
AMP-DEPHOSPHORYLATION-RXN	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-14025	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-14026	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-14227	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-5841	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-7607	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-7609	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
XMPXAN-RXN	0.136335618817993	0.0523444585352041	-0.0756314702520176	0.348302707888004	0.00919854613371459	0.0194792741655132	TRUE	0	0
RXN-11136	0.228124607483825	0.0895897259465391	-0.134665914204277	0.590915129171927	0.0108863611769699	0.0230033544869886	TRUE	0	0
BETA-LACTAMASE-RXN	0.198938352252066	0.0782532973782529	-0.117945690864792	0.515822395368924	0.011014576420829	0.0231735244178481	TRUE	0	0
RXN-20894	0.198938352252066	0.0782532973782529	-0.117945690864792	0.515822395368924	0.011014576420829	0.0231735244178481	TRUE	0	0
MALONYL-COA-ACP-TRANSACYL-RXN	-0.187598225498357	0.0740246135249202	-0.487358358423548	0.112161907426833	0.011268244457844	0.0234533910343133	TRUE	0	0
RXN-20481	-0.187598225498357	0.0740246135249202	-0.487358358423548	0.112161907426833	0.011268244457844	0.0234533910343133	TRUE	0	0
RXN-20482	-0.187598225498357	0.0740246135249202	-0.487358358423548	0.112161907426833	0.011268244457844	0.0234533910343133	TRUE	0	0
RXN-20490	-0.187598225498357	0.0740246135249202	-0.487358358423548	0.112161907426833	0.011268244457844	0.0234533910343133	TRUE	0	0
RXN-20498	-0.187598225498357	0.0740246135249202	-0.487358358423548	0.112161907426833	0.011268244457844	0.0234533910343133	TRUE	0	0
PMPOXI-RXN	0.308046350821519	0.123143944514558	-0.190620827821557	0.806713529464596	0.0123663412293765	0.0256291762792194	TRUE	0	0
PNPOXI-RXN	0.308046350821519	0.123143944514558	-0.190620827821557	0.806713529464596	0.0123663412293765	0.0256291762792194	TRUE	0	0
2.7.8.6-RXN	-0.412608835765321	0.165204390702233	-1.08159834828814	0.256380676757496	0.0125049256236436	0.0258612504386841	TRUE	0	0
1.8.1.4-RXN	-0.17862322289899	0.0721835404792758	-0.470927993687078	0.113681547889098	0.0133396681059911	0.0271780657601702	TRUE	0	0
3.4.24.75-RXN	0.353804725809081	0.142725853343387	-0.224158720844671	0.931768172462833	0.0131784086376213	0.0271780657601702	TRUE	0	0
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
ENZRXN-201-RXN	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
PDXJ-RXN	0.294833155495896	0.119277505455132	-0.188177010820996	0.777843321812789	0.0134425189985264	0.0271780657601702	TRUE	0	0
RXN-10717	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
RXN-12299	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
RXN-12484	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
RXN-14023	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
RXN-7716	-0.17862322289899	0.0721835404792758	-0.470927993687078	0.113681547889098	0.0133396681059911	0.0271780657601702	TRUE	0	0
RXN-7719	-0.17862322289899	0.0721835404792758	-0.470927993687078	0.113681547889098	0.0133396681059911	0.0271780657601702	TRUE	0	0
RXN-8629	-0.17862322289899	0.0721835404792758	-0.470927993687078	0.113681547889098	0.0133396681059911	0.0271780657601702	TRUE	0	0
RXN0-1132	-0.17862322289899	0.0721835404792758	-0.470927993687078	0.113681547889098	0.0133396681059911	0.0271780657601702	TRUE	0	0
RXN0-7154	0.369317411847574	0.149556151242663	-0.236305091823969	0.974939915519118	0.0135331109340765	0.0271780657601702	TRUE	0	0
NADPYROPHOSPHAT-RXN	0.350804417860551	0.142860554702017	-0.227704497323809	0.929313333044912	0.0140660463114973	0.0281900969376813	TRUE	0	0
SIROHEME-FERROCHELAT-RXN	0.406545009290238	0.165908073872286	-0.265294044088628	1.0783840626691	0.0142688360120051	0.0285376720240101	TRUE	0	0
RXN-15047	0.227254173107823	0.0927885905726198	-0.148490041140941	0.602998387356587	0.0143189531372735	0.0285791015388702	TRUE	0	0
RXN-12093	-0.198113214260708	0.0821370990380398	-0.530724578958257	0.134498150436841	0.0158660595858803	0.031602069503024	TRUE	0	0
1.2.1.66-RXN	0.374323719552623	0.1557403957015	-0.256341669893647	1.00498910899889	0.016238488349853	0.0321017311195143	TRUE	0	0
RXN-14247	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-18814	0.374323719552623	0.1557403957015	-0.256341669893647	1.00498910899889	0.016238488349853	0.0321017311195143	TRUE	0	0
RXN-9393	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9394	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9421	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9432	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9436	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9443	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
RXN-9984	-0.265854715549175	0.110826450309001	-0.714642623980053	0.182933192881703	0.0164471832278993	0.0321017311195143	TRUE	0	0
3.5.2.17-RXN	0.305097905922711	0.127498068234971	-0.211201147350342	0.821396959195763	0.0167130171147991	0.0325552157025745	TRUE	0	0
ACETYL-COA-CARBOXYLTRANSFER-RXN	-0.145616379343216	0.0617074927840774	-0.395498754388756	0.104265995702324	0.0182855583609702	0.0339497412306025	TRUE	0	0
ENOYL-ACP-REDUCT-NADH-RXN	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-10657	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-10661	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-11478	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-11482	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-16620	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-16624	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-16628	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-16632	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21616	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21620	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21624	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21628	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21633	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21637	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21647	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21652	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21657	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21662	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21667	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21672	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21678	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21683	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21688	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21693	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21699	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-21704	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9558	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9635	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9657	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9658	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9659	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9660	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9661	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9662	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN-9663	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN0-2145	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
RXN1G-395	-0.15725345796538	0.0669460545560559	-0.428349209188514	0.113842293257753	0.0188260396330193	0.0339497412306025	TRUE	0	0
UDPSUGARHYDRO-RXN	0.265717821999593	0.11180677147322	-0.187039863354156	0.718475507353342	0.0174739357511189	0.0339497412306025	TRUE	0	0
4.1.1.81-RXN	0.26317558628758	0.112165080623942	-0.191033059679598	0.717384232254759	0.0189596337065397	0.0341273406717715	TRUE	0	0
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	0.163968652321443	0.0701191185106745	-0.119976312528404	0.44791361717129	0.0193649514985755	0.0347924821748898	TRUE	0	0
1.1.1.283-RXN	0.33127728580023	0.142753380105297	-0.246797629531523	0.909352201131982	0.0203070072974354	0.0363506649965142	TRUE	0	0
RXN-14686	0.33127728580023	0.142753380105297	-0.246797629531523	0.909352201131982	0.0203070072974354	0.0363506649965142	TRUE	0	0
GLYOXYLATE-REDUCTASE-NADP+-RXN	-0.395290356559639	0.171210372071193	-1.08860088459035	0.298020171471077	0.020954730828426	0.0374411734654965	TRUE	0	0
SUCCCOASYN-RXN	-0.192968834437599	0.0841167071128565	-0.533596554120197	0.147658885244999	0.0217870106944188	0.0388568337522479	TRUE	0	0
RIB5PISOM-RXN	-0.202093546028337	0.0886608928053309	-0.561122789776364	0.15693569771969	0.0226433606469135	0.0403101585142856	TRUE	0	0
2.1.1.131-RXN	0.235814340504147	0.104595456406724	-0.187741371884618	0.659370052892911	0.024162397304849	0.042935740731834	TRUE	0	0
MEVALONATE-KINASE-RXN	0.246658914616979	0.109569918064528	-0.197040709597447	0.690358538831404	0.0243756954994677	0.0432357226742382	TRUE	0	0
RXN0-4401	0.323638601098765	0.144250623606955	-0.260499350427394	0.907776552624924	0.0248590859175788	0.044012807854074	TRUE	0	0
AMYLOSUCRASE-RXN	0.345190380882935	0.154490312157003	-0.280412838136199	0.970793599902069	0.0254579455357213	0.0449911328376747	TRUE	0	0
3.2.1.37-RXN	0.305000967783982	0.136602850412913	-0.248167588563153	0.858169524131118	0.025564974628444	0.0450982855514474	TRUE	0	0
RXN0-4022	-0.168524247855091	0.0756620613830764	-0.474915169706369	0.137866673996187	0.0259253428654467	0.045651147219591	TRUE	0	0
DARABKIN-RXN	-0.239119243629779	0.107470653153747	-0.674317966606956	0.196079479347398	0.0260830869363512	0.0457631055995187	TRUE	0	0
FUCULOKIN-RXN	-0.239119243629779	0.107470653153747	-0.674317966606956	0.196079479347398	0.0260830869363512	0.0457631055995187	TRUE	0	0
3.4.21.83-RXN	-0.247512881487221	0.111603839768683	-0.699448801865376	0.204423038890934	0.0265697644789588	0.0465329929253117	TRUE	0	0
ACETYLORNDEACET-RXN	0.401082086773937	0.181540078693613	-0.334058233845599	1.13622240739347	0.0271516405849984	0.0473813189382737	TRUE	0	0
RXN-7933	0.401082086773937	0.181540078693613	-0.334058233845599	1.13622240739347	0.0271516405849984	0.0473813189382737	TRUE	0	0
ORNITHINE-CYCLODEAMINASE-RXN	-0.283355092130115	0.130661887437506	-0.812465922723477	0.245755738463246	0.0301120631713939	0.0524532713308151	FALSE	0	0
3.4.13.20-RXN	0.241597120042959	0.11200777879621	-0.211974537569331	0.695168777655249	0.0310082097404292	0.0538213926208878	FALSE	0	0
RXN-19944	0.241597120042959	0.11200777879621	-0.211974537569331	0.695168777655249	0.0310082097404292	0.0538213926208878	FALSE	0	0
METHYLCROTONYL-COA-CARBOXYLASE-RXN	0.224013042361769	0.105032490895245	-0.201312426195027	0.649338510918566	0.0329413349009709	0.0570748262455324	FALSE	0	0
2.3.1.41-RXN	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
3-OXOACYL-ACP-SYNTH-RXN	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-10654	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-10658	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-11474	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-11479	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
RXN-16615	0.191566075332879	0.0911164733879236	-0.177406957741366	0.560539108407123	0.0355155600457378	0.0587093951776483	FALSE	0	0
